name, rmse, si_rmse, angular_error, norm_rmse
kiara_3_morning_4k.exr, 0.8206786541764629, 0.75106112349634, 3.3355064471641684, 0.7683675852707893
kiara_4_mid.exr, 0.9131422089769738, 0.8722736540879188, 3.6700725512127392, 1.091630606948846
kiara_5_noon_4k.exr, 0.6649020215986969, 0.6583106214699546, 2.9745771163443746, 0.939532411583818
kiara_6_afternoon_4k.exr, 0.7824820029666825, 0.7767241108083232, 2.9318946726800568, 0.936856472036019
kiara_7_late-afternoon_4k.exr, 0.6697793610664176, 0.568181671587181, 4.247959753905279, 0.4503052651285282
kiara_8_sunset_4k.exr, 0.7531605213492066, 0.592863015108279, 4.062277910136266, 0.46081774424333416
kiara_9_dusk_4k.exr, 0.6578004119070974, 0.4805328826214598, 2.2182539795307856, 0.29029526618610846
kiara_interior_4k.exr, 1.7007051082291793, 1.3891459497434806, 5.427637006029586, 0.3533793913144896
killesberg_park_4k.exr, 0.7874379156339764, 0.7116717337342817, 3.1108168609942815, 0.46949746259426284
kloetzle_blei_4k.exr, 0.49787720177649303, 0.3622940886199381, 2.112452663601199, 0.35573452659033244
kloofendal_38d_partly_cloudy_4k.exr, 0.5815370530014996, 0.4515449428211819, 3.394321320039453, 0.3134350144061225
kloofendal_38d_partly_cloudy_puresky_4k.exr, 0.8474355970682724, 0.676921646523561, 3.604115841327195, 0.5948348949253532
kloofendal_48d_partly_cloudy_4k.exr, 0.5635408726012799, 0.37970502048474936, 3.451525114374441, 0.3987562087530279
kloofendal_48d_partly_cloudy_puresky_4k.exr, 0.36984650354881077, 0.3569705843667671, 3.1446765141475286, 0.4117083325407197
kloppenheim_01_4k.exr, 0.7178456474338495, 0.46909680414485594, 1.977993011816371, 0.39157561674046953
kloppenheim_01_puresky_4k.exr, 0.3121635518716224, 0.2771355651321761, 3.409965647996955, 0.43105060537485607
kloppenheim_02_4k.exr, 0.9000486561729368, 0.5209514417121617, 1.8361776540788775, 0.40843581881194263
kloppenheim_03_4k.exr, 0.6745106124549259, 0.49932063720521047, 2.492056024763487, 0.3761297051493439
kloppenheim_04_4k.exr, 0.7872213070576154, 0.6437145106420801, 2.3463843114257443, 0.41251771075366245
kloppenheim_05_4k.exr, 0.5109435267448235, 0.38171471589656386, 2.01465096422894, 0.4935208940370989
kloppenheim_05_puresky_4k.exr, 0.43014441726597813, 0.3452791155770737, 2.857414516398425, 0.5151610206942221
kloppenheim_06_4k.exr, 0.5436650511655634, 0.34197828526140145, 3.8739366144399106, 0.3437095361188964
kloppenheim_06_puresky_4k.exr, 0.3806368308986215, 0.3634293620925808, 7.023214609136031, 0.4581329090777374
kloppenheim_07_4k.exr, 0.5871198438087614, 0.3934580190889287, 2.948044378974002, 0.3050225328727913
konigsallee_4k.exr, 0.5338300682327328, 0.532430880097944, 4.3828808834878386, 0.37807192690433195
konzerthaus_4k.exr, 0.9055354209267896, 0.8989836495743346, 4.456353917359246, 0.6279194718330442
lago_disola_4k.exr, 0.4121558425065083, 0.38337266581068485, 3.193661194753153, 0.48506447651200046
lakes_4k.exr, 0.7113263534799442, 0.5667384000993192, 5.014632071202716, 0.3696234591091277
lakeside_4k.exr, 0.3845959358243175, 0.36405239491517755, 4.106756208881555, 0.3220309734205125
lapa_4k.exr, 1.2434408507168162, 0.8639638464874935, 5.277228869249152, 0.33211099518533355
large_corridor_4k.exr, 1.2325285601382978, 0.7670835752142963, 4.56017848202225, 0.3356951740367993
lauter_waterfall_4k.exr, 0.9689802720807108, 0.8163908367903283, 4.936093013703986, 0.32780460395942107
leadenhall_market_4k.exr, 0.8640878962997511, 0.7580196463324735, 6.506608656582171, 0.372015727488943
learner_park_4k.exr, 0.2823950523472769, 0.26874200058472464, 2.1588058393028238, 0.190877637922731
lenong_1_4k.exr, 0.8187526360571941, 0.5969069834297754, 2.757467007877461, 0.5074650572494207
lenong_2_4k.exr, 0.8196037518560704, 0.7112680340326211, 3.943700915862246, 0.48855028518219273
lenong_3_4k.exr, 0.5274697838094459, 0.4644955437087974, 1.8146007964811637, 0.3376339704634419
