filename,score
rainforest_trail_4k.exr,1.3262455680666265
rathaus_4k.exr,0.8890858675553701
reading_room_4k.exr,0.42783312232700443
red_hill_curve_4k.exr,0.3901789055256219
red_hill_straight_4k.exr,0.9614967495335014
red_wall_4k.exr,0.749282541115999
reichstag_1_4k.exr,-1
reinforced_concrete_01_4k.exr,1.2992325281779213
reinforced_concrete_02_4k.exr,0.6918999935359677
residential_garden_4k.exr,-1
rhodes_memorial_4k.exr,0.787829382772355
river_rocks_4k.exr,1.0998883909750148
river_walk_2_4k.exr,0.3289993028961957
rocky_ridge_4k.exr,1.0701273260882136
rocky_ridge_puresky_4k.exr,1.0649774600604218
rolling_hills_4k.exr,0.7880696575584221
roof_garden_4k.exr,0.5169170794099421
roofless_ruins_4k.exr,0.7021728593389898
rooftop_day_4k.exr,0.9201764285839016
rooftop_night_4k.exr,1.1282074346816915
rotes_rathaus_4k.exr,1.0300452598532952
royal_esplanade_4k.exr,0.5929836805636521
ruckenkreuz_4k.exr,-1
rural_graffiti_tower_4k.exr,-1
rural_landscape_4k.exr,0.9651890113396471
rural_winter_roadside_4k.exr,-1
rustig_koppie_4k.exr,1.2155093780133817
rustig_koppie_puresky_4k.exr,0.33103067163771316
sabie_tent_4k.exr,0.6900238688823342
san_giuseppe_bridge_4k.exr,1.022620056397534
sandsloot_4k.exr,0.6968171977502194
satara_night_4k.exr,0.7668218849459342
satara_night_no_lamps_4k.exr,1.4566114120271827
schadowplatz_4k.exr,0.8126477675544374
sculpture_exhibition_4k.exr,0.9233662299672714
scythian_tombs_4k.exr,0.9901068768437011
secluded_beach_4k.exr,0.9964324006185229
sepulchral_chapel_basement_4k.exr,1.297807774297579
sepulchral_chapel_rotunda_4k.exr,0.4869666320678716
shady_patch_4k.exr,0.6384395688580823
shanghai_riverside_4k.exr,0.8048628781747712
short_tunnel_4k.exr,0.928514947933257
shudu_lake_4k.exr,0.5627581429424434
signal_hill_sunrise_4k.exr,0.3707512183827595
simons_town_harbour_4k.exr,0.5587454047836146
skate_park_4k.exr,0.3232867923227631
skukuza_golf_4k.exr,1.0036149840911286
small_cathedral_02_4k.exr,1.1280528089880142
small_cathedral_4k.exr,0.5031699128467471
small_empty_house_4k.exr,0.37410741096429445
small_hangar_01_4k.exr,0.4989350899486486
small_hangar_02_4k.exr,0.3504525182639444
small_harbor_01_4k.exr,1.3028921309572943
small_rural_road_02_4k.exr,0.41767223658931557
small_rural_road_4k.exr,0.3810847212101327
snow_field_2_4k.exr,-1
snow_field_2_puresky_4k.exr,-1
snow_field_4k.exr,-1
snow_field_puresky_4k.exr,-1
snowy_field_4k.exr,0.6853861277555651
snowy_forest_path_02_4k.exr,0.7273843205887824
snowy_hillside_02_4k.exr,-1
snowy_hillside_4k.exr,1.024584689478508
soliltude_4k.exr,1.0546679049484906
solitude_interior_4k.exr,0.3883144455260991
solitude_night_4k.exr,0.88944449151937
spaichingen_hill_4k.exr,1.1223463098843487
spiaggia_di_mondello_4k.exr,0.47005732550321
spruit_dawn_4k.exr,1.0889387770714363
spruit_sunrise_4k.exr,0.5917792498657986
st_peters_square_night_4k.exr,0.8957522085097883
stadium_01_4k.exr,0.3954473529484511
sterkspruit_falls_4k.exr,0.8429509838502801
stone_alley_02_4k.exr,0.24914903995906243
stone_alley_03_4k.exr,0.42301683962168546
stone_pines_4k.exr,0.7350895407856951
storeroom_4k.exr,1.0478544138079842
straw_rolls_field_01_4k.exr,1.0064882528259322
street_lamp_4k.exr,0.6073019134000255
studio_garden_4k.exr,0.7978290636935539
studio_small_01_4k.exr,0.6498033554464477
studio_small_02_4k.exr,2.0556870636036133
studio_small_03_4k.exr,1.058414089433616
studio_small_04_4k.exr,0.5757912854051396
studio_small_05_4k.exr,0.3599815131447911
studio_small_06_4k.exr,0.6247241549402399
studio_small_07_4k.exr,0.4186580181051251
studio_small_08_4k.exr,0.6400700396189267
studio_small_09_4k.exr,0.8801488266103091
stuttgart_hillside_4k.exr,1.1379749684417197
suburban_field_01_4k.exr,-1
suburban_field_02_4k.exr,1.4308319866236832
suburban_parking_area_4k.exr,1.1476754120876986
subway_entrance_4k.exr,0.5381981464877547
summer_stage_01_4k.exr,0.36212789573328025
sunflowers_4k.exr,1.1382021597821637
sunflowers_puresky_4k.exr,0.5975723448152594
sunny_vondelpark_4k.exr,1.2852593432191095
sunset_forest_4k.exr,1.1018920580821272
sunset_in_the_chalk_quarry_4k.exr,0.9418200209886824
sunset_jhbcentral_4k.exr,0.44204554678921765
surgery_4k.exr,1.1036492635134487
syferfontein_0d_clear_4k.exr,1.3624758596795732
syferfontein_18d_clear_4k.exr,1.0930872626924986
syferfontein_1d_clear_4k.exr,0.8456703715554745
syferfontein_1d_clear_puresky_4k.exr,1.5401999247793605
syferfontein_6d_clear_4k.exr,0.6478802211862713
table_mountain_1_4k.exr,0.2909497039537627
table_mountain_1_puresky_4k.exr,0.8786357795250695
table_mountain_2_4k.exr,0.43566130384432317
tears_of_steel_bridge_4k.exr,0.9092007920554167
teatro_massimo_4k.exr,1.6369235308991572
teufelsberg_ground_1_4k.exr,1.144688484675072
teufelsberg_ground_2_4k.exr,0.3755543878143437
teufelsberg_lookout_4k.exr,0.6242709662767436
teufelsberg_roof_4k.exr,0.8120556921963191
thatch_chapel_4k.exr,0.33200666764844877
the_lost_city_4k.exr,0.562697040764224
the_sky_is_on_fire_4k.exr,0.9808367596920047
theater_01_4k.exr,0.9345171615420469
theater_02_4k.exr,1.4107644110411304
tiber_1_4k.exr,1.2264988901374179
tiber_2_4k.exr,1.0372374322492306
tiber_island_4k.exr,1.0666128057236546
tiergarten_4k.exr,-1
tucker_wreck_4k.exr,0.7109822676795567
turning_area_4k.exr,0.8230819571577266
tv_studio_4k.exr,0.8823757224870556
ulmer_muenster_4k.exr,0.6431997781548358
umhlanga_sunrise_4k.exr,0.5463916358808596
unfinished_office_4k.exr,0.7829251868104071
unfinished_office_night_4k.exr,1.145531507639451
urban_courtyard_02_4k.exr,0.5403952159242479
urban_courtyard_4k.exr,0.6229665333852854
urban_street_02_4k.exr,0.8949724176352384
urban_street_03_4k.exr,1.054467338290424
veld_fire_4k.exr,0.9601050119435763
venetian_crossroads_4k.exr,0.636668880772103
venice_dawn_1_4k.exr,2.038116698498616
venice_dawn_2_4k.exr,0.2790119103063775
venice_sunset_4k.exr,1.4743254256660934
veranda_4k.exr,0.9980325699207246
versveldpas_4k.exr,0.9941794839961988
vestibule_4k.exr,0.7642910408007406
viale_giuseppe_garibaldi_4k.exr,1.2494805171368268
vignaioli_night_4k.exr,0.672064105471054
vintage_measuring_lab_4k.exr,0.6681721720986475
vulture_hide_4k.exr,0.4003107053242151
wasteland_clouds_4k.exr,1.5737395073831764
wasteland_clouds_puresky_4k.exr,0.9196228827687147
waterbuck_trail_4k.exr,-1
whale_skeleton_4k.exr,1.2885010790639502
whipple_creek_gazebo_4k.exr,0.5549813923366569
whipple_creek_regional_park_01_4k.exr,0.4933942588179199
whipple_creek_regional_park_04_4k.exr,0.9575115427817481
wide_street_01_4k.exr,0.8525525440903675
wide_street_02_4k.exr,0.4627600395713861
winter_lake_01_4k.exr,0.8382644996020407
winter_orchard_4k.exr,0.7529607690311795
winter_river_4k.exr,1.0464551693752435
wobbly_bridge_4k.exr,1.0856390574629282
wooden_lounge_4k.exr,0.973696059975375
wooden_motel_4k.exr,0.6999475753861273
woods_4k.exr,0.8799674615880564
workshop_4k.exr,0.6766069270258
xiequ_yuan_4k.exr,1.307367013921371
zavelstein_4k.exr,0.43899691707266114
zhengyang_gate_4k.exr,1.1520620736712828
zwinger_night_4k.exr,0.28716954014167373
